Index,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
4302,-77.6091479771173,43.1748839200843,34289,"535 Clifford Ave, Rochester, NY, 14621",2016,3,1130,2016-03-01T11:30:00.000Z,2016,3,1800,2016-03-01T18:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.17484779999999,-77.60913819999999
4303,-77.5842998062828,43.1775468355573,34290,"201 Fernwood Ave, Rochester, NY, 14621",2016,5,2322,2016-05-27T23:22:00.000Z,2016,5,2322,2016-05-27T23:22:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Motor Vehicle Theft,Other Outside Location,43.1775315,-77.5843069
4304,-77.6291743718781,43.15338076341,34292,"93 Jefferson Ave, Rochester, NY, 14611",2016,8,220,2016-08-05T02:20:00.000Z,2016,8,220,2016-08-05T02:20:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Firearm,* No Larceny Type Specified *,Yard,43.1533646,-77.6291579
4305,-77.6330234724474,43.1479297379974,34303,"45 Epworth St, Rochester, NY, 14611",2016,1,1300,2016-01-11T13:00:00.000Z,2016,1,1330,2016-01-11T13:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1479295,-77.6330065
4306,-77.6394598563507,43.1519180584003,34314,"64 Danforth St, Rochester, NY, 14611",2016,12,2200,2016-12-02T22:00:00.000Z,2016,12,925,2016-12-03T09:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1518983,-77.63947259999999
4307,-77.6472398528898,43.1457801399636,34321,"43 Sherwood Ave, Rochester, NY, 14619",2016,6,1200,2016-06-17T12:00:00.000Z,2016,6,1205,2016-06-17T12:05:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Single Family Home,43.14575,-77.6471917
4308,-77.63424999548909,43.1918524250665,34325,"162 Clay Ave, Rochester, NY, 14613",2016,11,1000,2016-11-21T10:00:00.000Z,2016,11,1000,2016-11-21T10:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.19185770000001,-77.6342372
4309,-77.63424999548909,43.1918524250665,34326,"162 Clay Ave, Rochester, NY, 14613",2016,3,707,2016-03-01T07:07:00.000Z,2016,3,707,2016-03-01T07:07:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.19185770000001,-77.6342372
4310,-77.60546877341021,43.146544311843996,34327,"500 South Ave, Rochester, NY, 14620",2016,12,1350,2016-12-21T13:50:00.000Z,2016,12,1353,2016-12-21T13:53:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1464625,-77.6052498
4311,-77.61698574023991,43.189458297705606,34328,"71 Tyler St, Rochester, NY, 14621",2016,6,400,2016-06-29T04:00:00.000Z,2016,7,1113,2016-07-15T11:13:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1893701,-77.6169621
4312,-77.6283934502954,43.16498003365721,34332,"239 Spencer St, Rochester, NY, 14608",2016,2,1400,2016-02-08T14:00:00.000Z,2016,2,1800,2016-02-08T18:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1649496,-77.6283523
4313,-77.5792225013187,43.1768563455816,34342,"49 Newcomb St, Rochester, NY, 14609",2016,11,2102,2016-11-16T21:02:00.000Z,2016,11,2102,2016-11-16T21:02:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1768539,-77.5791582
4314,-77.601427898884,43.1816521230449,34371,"60 Dayton St, Rochester, NY, 14621",2016,3,500,2016-03-11T05:00:00.000Z,2016,3,510,2016-03-11T05:10:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1816404,-77.6013631
4315,-77.5987342343948,43.175911329081,34383,"640 Hudson Ave, Rochester, NY, 14621",2016,3,1110,2016-03-11T11:10:00.000Z,2016,3,1120,2016-03-11T11:20:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Residential Facility,43.1758377,-77.5985551
4316,-77.6202672155365,43.187760507344706,34389,"24 Whittier Park, Rochester, NY, 14621",2016,6,658,2016-06-24T06:58:00.000Z,2016,6,910,2016-06-24T09:10:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1877681,-77.62028529999999
4317,-77.6057361610406,43.145211090429704,34395,"539 South Ave, Rochester, NY, 14620",2016,7,145,2016-07-05T01:45:00.000Z,2016,7,145,2016-07-05T01:45:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Firearm,* No Larceny Type Specified *,Multiple Dwelling,43.1451224,-77.6055676
4318,-77.5812773118976,43.1741032482043,34396,"25 Keller St, Rochester, NY, 14609",2016,10,1350,2016-10-11T13:50:00.000Z,2016,10,1400,2016-10-11T14:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1740933,-77.58128769999999
4319,-77.5854157507639,43.184772380373104,34408,"48 Mohawk St, Rochester, NY, 14621",2016,8,214,2016-08-14T02:14:00.000Z,2016,8,215,2016-08-14T02:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Other Building,43.1847304,-77.58538899999999
4320,-77.6285074460908,43.1415009640244,34424,"291 Columbia Ave, Rochester, NY, 14608",2016,10,1200,2016-10-01T12:00:00.000Z,2016,10,1700,2016-10-02T17:00:00.000Z,F,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.141466,-77.6284866
4321,-77.6504962913578,43.1914287787718,34450,"485 Ramona St, Rochester, NY, 14615",2016,2,2200,2016-02-08T22:00:00.000Z,2016,2,600,2016-02-09T06:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1914183,-77.6505028
4322,-77.5694627338621,43.1584757608745,34457,"150 Leighton Ave, Rochester, NY, 14609",2016,5,1200,2016-05-30T12:00:00.000Z,2016,6,1200,2016-06-29T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1584862,-77.5694422
4323,-77.6329475500631,43.13483254027079,34460,"13 Sawyer St, Rochester, NY, 14611",2016,4,1530,2016-04-11T15:30:00.000Z,2017,4,1536,2017-04-12T15:36:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.13482279999999,-77.6329769
4324,-77.6329475500631,43.13483254027079,34461,"13 Sawyer St, Rochester, NY, 14611",2016,2,800,2016-02-24T08:00:00.000Z,2016,3,2025,2016-03-30T20:25:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.13482279999999,-77.6329769
4325,-77.6388202016617,43.180810313695794,34467,"325 Driving Park Ave, Rochester, NY, 14613",2016,10,232,2016-10-21T02:32:00.000Z,2016,10,238,2016-10-21T02:38:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Business Office,43.18076629999999,-77.63887609999999
4326,-77.6388202016617,43.180810313695794,34468,"325 Driving Park Ave, Rochester, NY, 14613",2016,5,1616,2016-05-29T16:16:00.000Z,2016,5,1625,2016-05-29T16:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Other Outside Location,43.18076629999999,-77.63887609999999
4327,-77.647765262438,43.127353674050504,34478,"915 Post Ave, Rochester, NY, 14619",2016,7,1628,2016-07-15T16:28:00.000Z,2016,7,1628,2016-07-15T16:28:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1273437,-77.64777339999999
4328,-77.5895269929396,43.14535529685389,34489,"20 Wellesley St, Rochester, NY, 14607",2016,9,0,2016-09-02T00:00:00.000Z,2016,9,37,2016-09-02T00:37:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1453456,-77.58952169999999
4329,-77.5798756978553,43.1753280475723,34510,"47 Garnet St, Rochester, NY, 14609",2016,8,2110,2016-08-10T21:10:00.000Z,2016,8,2110,2016-08-10T21:10:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Firearm,* No Larceny Type Specified *,Street,43.1753197,-77.5798538
4330,-77.6634296365814,43.1629400814478,34556,"98 Dodge St, Rochester, NY, 14606",2016,8,1400,2016-08-26T14:00:00.000Z,2016,8,1700,2016-08-26T17:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1625767,-77.6632011
4331,-77.633016688778,43.174509014240506,34601,"24 Locust St, Rochester, NY, 14613",2016,7,1900,2016-07-07T19:00:00.000Z,2016,7,1945,2016-07-09T19:45:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1744873,-77.63305129999999
4332,-77.6447261017703,43.1972912473977,34602,"202 Steko Ave, Rochester, NY, 14615",2016,1,500,2016-01-27T05:00:00.000Z,2016,1,526,2016-01-27T05:26:00.000Z,F,Assault 2nd: Cause Injury to Non Participant During Commissi,4,Personal Weapons,* No Larceny Type Specified *,Multiple Dwelling,43.1973355,-77.644686
4333,-77.6165297705117,43.191978512126504,34609,"38 Keeler St, Rochester, NY, 14621",2016,10,1209,2016-10-19T12:09:00.000Z,2016,10,10,2016-10-20T00:10:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.1918416,-77.6163985
4334,-77.63115241245991,43.1506761944577,34615,"2 Willowbank Pl, Rochester, NY, 14611",2016,1,1800,2016-01-27T18:00:00.000Z,2016,1,1100,2016-01-31T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Yard,43.1506432,-77.6312165
4335,-77.5804345653273,43.16254566796129,34634,"395 Hayward Ave, Rochester, NY, 14609",2016,12,1608,2016-12-12T16:08:00.000Z,2016,12,1608,2016-12-12T16:08:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.16258879999999,-77.5803851
4336,-77.5804345653273,43.16254566796129,34635,"395 Hayward Ave, Rochester, NY, 14609",2016,5,1702,2016-05-23T17:02:00.000Z,2016,5,1702,2016-05-23T17:02:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Semiautomatic Handgun,* No Larceny Type Specified *,Street,43.16258879999999,-77.5803851
4337,-77.6318277407008,43.1671274502553,34639,"93 Lorimer St, Rochester, NY, 14608",2016,12,1000,2016-12-02T10:00:00.000Z,2016,12,1530,2016-12-04T15:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.167096,-77.6317986
4338,-77.58058799446859,43.13882522556089,34651,"1097 Monroe Ave, Rochester, NY, 14620",2016,10,1500,2016-10-05T15:00:00.000Z,2016,10,1500,2016-10-05T15:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Residential,43.13876,-77.58056599999999
4339,-77.6543453893627,43.1615936028986,34676,"511 Glide St, Rochester, NY, 14606",2016,5,800,2016-05-17T08:00:00.000Z,2016,5,809,2016-05-17T08:09:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft of Motor Vehicle Parts or Accessories,Other Outside Location,43.1615591,-77.6543191
4340,-77.58537998447291,43.1515668899523,34693,"198 Oxford St, Rochester, NY, 14607",2016,11,100,2016-11-30T01:00:00.000Z,2016,11,725,2016-11-30T07:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1514983,-77.5850904
4341,-77.5651998813043,43.1680548051949,34725,"351 Rosewood Ter, Rochester, NY, 14609",2016,7,1400,2016-07-06T14:00:00.000Z,2016,7,1400,2016-07-06T14:00:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Multiple Dwelling,43.168023,-77.56515859999999
4342,-77.5562266667744,43.1572908795294,34726,"24 Kansas St, Rochester, NY, 14609",2016,2,1200,2016-02-18T12:00:00.000Z,2016,2,830,2016-02-22T08:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1572887,-77.5561876
4343,-77.6237497527286,43.141506734728004,34744,"121 Columbia Ave, Rochester, NY, 14608",2016,10,2040,2016-10-31T20:40:00.000Z,2016,10,2040,2016-10-31T20:40:00.000Z,M,Assault 3rd: With Crim Negligence Cause Injury With Weapon/I,4,Other Weapon,* No Larceny Type Specified *,Street,43.14150069999999,-77.6237762
4344,-77.59521030841809,43.179747820806206,34745,"1150 North St, Rochester, NY, 14621",2016,6,1218,2016-06-21T12:18:00.000Z,2016,6,1231,2016-06-21T12:31:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.1797275,-77.5951408
4345,-77.62645653361609,43.1530340457006,34787,"8 King St, Rochester, NY, 14608",2016,3,2000,2016-03-02T20:00:00.000Z,2016,3,700,2016-03-03T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1530238,-77.6262903
4346,-77.6477069689775,43.183889301685,34809,"131 Argo Park, Rochester, NY, 14613",2016,2,1200,2016-02-15T12:00:00.000Z,2016,2,1700,2016-02-15T17:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.183874,-77.64763909999999
4347,-77.57139759905981,43.1624430031519,34817,"77 Federal St, Rochester, NY, 14609",2016,10,2030,2016-10-20T20:30:00.000Z,2016,10,2052,2016-10-20T20:52:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Multiple Dwelling,43.1625064,-77.5712868
4348,-77.653050951491,43.15754677450211,34831,"1020 Campbell St, Rochester, NY, 14611",2016,9,1330,2016-09-21T13:30:00.000Z,2016,9,1330,2016-09-21T13:30:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1575485,-77.65309789999999
4349,-77.6211890246876,43.183756334284105,34858,"125 Saranac St, Rochester, NY, 14621",2016,6,2130,2016-06-12T21:30:00.000Z,2016,6,1015,2016-06-13T10:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1837392,-77.6211916
4350,-77.64050369079649,43.14449611136371,34866,"206 Wellington Ave, Rochester, NY, 14611",2016,11,2200,2016-11-24T22:00:00.000Z,2016,11,713,2016-11-25T07:13:00.000Z,F,Murder 2nd: Intention                                       ,1,Fire/Incendiary Device,* No Larceny Type Specified *,Multiple Dwelling,43.14449399999999,-77.6404797
4351,-77.5890343346397,43.1764304730044,34872,"47 Trust St, Rochester, NY, 14621",2016,9,1450,2016-09-03T14:50:00.000Z,2016,9,1450,2016-09-03T14:50:00.000Z,F,Assault 2nd: Cause Injury to Non Participant During Commissi,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.176383,-77.589028
4352,-77.63674937961859,43.130601751282995,34877,"995 Genesee St, Rochester, NY, 14619",2016,3,1000,2016-03-28T10:00:00.000Z,2016,3,1830,2016-03-28T18:30:00.000Z,F,Manslaughter 2nd: Recklessly Causes Death                   ,1,Personal Weapons,* No Larceny Type Specified *,Multiple Dwelling,43.130592,-77.6366479
4353,-77.6160019612388,43.1846260034117,34880,"10 Trenaman St, Rochester, NY, 14621",2016,8,1129,2016-08-14T11:29:00.000Z,2016,8,1129,2016-08-14T11:29:00.000Z,F,Assault 1st: Intent To Disfigure Dismember Or Disable       ,4,Other Weapon,* No Larceny Type Specified *,Multiple Dwelling,43.1846048,-77.6159838
4354,-77.624708121905,43.147684455478,34891,"343 Tremont St, Rochester, NY, 14608",2016,7,2200,2016-07-20T22:00:00.000Z,2016,7,810,2016-07-21T08:10:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1476899,-77.62468249999999
4355,-77.64213268905242,43.158525625471604,34898,"399 Colvin St, Rochester, NY, 14611",2016,12,700,2016-12-10T07:00:00.000Z,2016,12,752,2016-12-12T07:52:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Residential Facility,43.1586352,-77.64171019999999
4356,-77.65656668661859,43.1355146591847,34904,"932 Genesee Park Blvd, Rochester, NY, 14619",2016,7,2350,2016-07-24T23:50:00.000Z,2016,7,2350,2016-07-24T23:50:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1355037,-77.6565431
4357,-77.65656668661859,43.1355146591847,34905,"932 Genesee Park Blvd, Rochester, NY, 14619",2016,6,1000,2016-06-15T10:00:00.000Z,2016,6,1230,2016-06-16T12:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Building,43.1355037,-77.6565431
4358,-77.6477281688734,43.184587143359,34909,"167 Argo Park, Rochester, NY, 14613",2016,7,530,2016-07-22T05:30:00.000Z,2016,7,535,2016-07-22T05:35:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1845823,-77.64763909999999
4359,-77.5586266968342,43.1604379287311,34913,"194 Illinois St, Rochester, NY, 14609",2016,2,2100,2016-02-25T21:00:00.000Z,2016,2,2140,2016-02-25T21:40:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Motor Vehicle,Single Family Home,43.160431,-77.55865059999999
4360,-77.57946138608591,43.1751881704697,34919,"44 Garnet St, Rochester, NY, 14609",2016,5,1330,2016-05-14T13:30:00.000Z,2016,5,730,2016-05-15T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.175195,-77.5793989
4361,-77.61770918305871,43.188506038053596,34933,"81 Strong St, Rochester, NY, 14621",2016,10,1300,2016-10-25T13:00:00.000Z,2016,10,1300,2016-10-25T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1885055,-77.61774539999999
4362,-77.55837492427791,43.176563003312204,34953,"2342 Clifford Ave, Rochester, NY, 14609",2016,5,800,2016-05-17T08:00:00.000Z,2016,5,1625,2016-05-17T16:25:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1765443,-77.5583819
4363,-77.6068713043491,43.1822298455667,34956,"9 Laser St, Rochester, NY, 14621",2016,10,1730,2016-10-21T17:30:00.000Z,2016,10,1800,2016-10-21T18:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.182207,-77.6068689
4364,-77.62960677125041,43.1664935535356,34965,"69 Jones Ave, Rochester, NY, 14608",2016,4,1000,2016-04-29T10:00:00.000Z,2016,4,2030,2016-04-29T20:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.166387,-77.62956059999999
4365,-77.6021085100059,43.1687048020109,34976,"234 Holland St, Rochester, NY, 14605",2016,12,2300,2016-12-21T23:00:00.000Z,2016,12,1532,2016-12-22T15:32:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1689922,-77.60269939999999
4366,-77.62327954132259,43.1803581254994,34995,"58 Avenue D, Rochester, NY, 14621",2016,6,550,2016-06-10T05:50:00.000Z,2016,6,628,2016-06-10T06:28:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Yard,43.1803537,-77.62329509999999
4367,-77.6026292735415,43.1439967407739,34998,"299 Averill Ave, Rochester, NY, 14620",2016,4,1100,2016-04-29T11:00:00.000Z,2016,5,1100,2016-05-02T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.144057,-77.602066
4368,-77.6548527079725,43.16521551572411,35000,"38 Sunset St, Rochester, NY, 14606",2016,8,1443,2016-08-26T14:43:00.000Z,2016,8,1443,2016-08-26T14:43:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.165203,-77.65488760000001
4369,-77.5971213878849,43.1633597944144,35010,"79 Woodward St, Rochester, NY, 14605",2016,3,1600,2016-03-01T16:00:00.000Z,2016,3,804,2016-03-09T08:04:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.16334519999999,-77.5971081
4370,-77.6441579087314,43.1559414712014,35030,"285 Ames St, Rochester, NY, 14611",2016,4,1715,2016-04-29T17:15:00.000Z,2016,4,1715,2016-04-29T17:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1559332,-77.6441291
4371,-77.6267852822002,43.1498962008092,35042,"59 Reynolds St, Rochester, NY, 14608",2016,7,2240,2016-07-08T22:40:00.000Z,2016,7,2240,2016-07-08T22:40:00.000Z,F,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Firearm,* No Larceny Type Specified *,Street,43.1498648,-77.6268307
4372,-77.6018339466053,43.1418936568448,35076,"36 Weider St, Rochester, NY, 14620",2016,9,1112,2016-09-23T11:12:00.000Z,2016,9,1112,2016-09-23T11:12:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1418636,-77.6018107
4373,-77.59889263409941,43.1817932634758,35080,"904 Hudson Ave, Rochester, NY, 14621",2016,12,2255,2016-12-21T22:55:00.000Z,2016,12,500,2016-12-22T05:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Grocery/Supermarket,43.1816433,-77.598871
4374,-77.6442595470481,43.1811284091156,35088,"518 Driving Park Ave, Rochester, NY, 14613",2016,1,250,2016-01-10T02:50:00.000Z,2016,1,400,2016-01-10T04:00:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Single Family Home,43.18112139999999,-77.64428319999999
4375,-77.5662558647437,43.170691523699,35090,"53 Netherton Rd, Rochester, NY, 14609",2016,11,1200,2016-11-22T12:00:00.000Z,2016,11,1200,2016-11-23T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1707016,-77.56626299999999
4376,-77.60299555888709,43.143696689662,35100,"4 Whalin St, Rochester, NY, 14620",2016,2,2200,2016-02-14T22:00:00.000Z,2016,2,1000,2016-02-15T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1437073,-77.6029746
4377,-77.60694743538629,43.1909121158344,35105,"300 Bremen St, Rochester, NY, 14621",2016,10,1835,2016-10-25T18:35:00.000Z,2016,10,1835,2016-10-25T18:35:00.000Z,F,Robbery 3rd                                                 ,3,Not Reported,* No Larceny Type Specified *,Multiple Dwelling,43.1909463,-77.6066899
4378,-77.6244459445618,43.178320657738105,35123,"75 Avenue B, Rochester, NY, 14621",2016,5,1500,2016-05-11T15:00:00.000Z,2016,5,1530,2016-05-11T15:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1782309,-77.624426
4379,-77.6418158838544,43.1440010218721,35126,"822 Frost Ave, Rochester, NY, 14611",2016,7,1214,2016-07-09T12:14:00.000Z,2016,7,1214,2016-07-09T12:14:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1440271,-77.6418116
4380,-77.6325096901108,43.169318666585,35145,"226 Saratoga Ave, Rochester, NY, 14613",2016,11,0,2016-11-27T00:00:00.000Z,2016,11,604,2016-11-28T06:04:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1692936,-77.63252539999999
4381,-77.5911472939912,43.18049339258471,35164,"232 Carter St, Rochester, NY, 14621",2016,7,130,2016-07-13T01:30:00.000Z,2016,7,700,2016-07-13T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.180483,-77.59115659999999
4382,-77.56843799888608,43.1714847914122,35166,"926 Bay St, Rochester, NY, 14609",2016,8,1100,2016-08-02T11:00:00.000Z,2016,8,1100,2016-08-04T11:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1714707,-77.5684098
4383,-77.56843799888608,43.1714847914122,35167,"926 Bay St, Rochester, NY, 14609",2016,6,1200,2016-06-04T12:00:00.000Z,2016,6,1200,2016-06-13T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1714707,-77.5684098
4384,-77.6353339334747,43.1644405946268,35168,"367 Lyell Ave, Rochester, NY, 14606",2016,11,700,2016-11-28T07:00:00.000Z,2016,11,700,2016-11-28T07:00:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Semiautomatic Handgun,* No Larceny Type Specified *,Street,43.16440679999999,-77.63549019999999
4385,-77.5817204829129,43.138441267961795,35187,"45 Alliance Ave, Rochester, NY, 14620",2016,8,1900,2016-08-06T19:00:00.000Z,2016,8,900,2016-08-07T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.138426,-77.5817102
4386,-77.6481384876305,43.134814193785104,35189,"549 Sawyer St, Rochester, NY, 14619",2016,8,600,2016-08-24T06:00:00.000Z,2016,8,1045,2016-08-24T10:45:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1348039,-77.6480866
