X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.6465592956409,43.1628112097979,67218,"606 Hague St, Rochester, NY, 14606",606 HAGUE ST,2018-00098757,2017,4,1200,2017-04-16T12:00:00.000Z,2018,1,1200,2018-01-15T12:00:00.000Z,2018,5,757,2018-05-02T11:57:00.000Z,606 HAGUE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6087487596652,43.175243438397,67226,"550 Clifford Ave, Rochester, NY, 14621",550 CLIFFORD AVE,2017-00294242,2017,11,115,2017-11-20T01:15:00.000Z,2017,11,115,2017-11-20T01:15:00.000Z,2017,11,146,2017-11-20T06:46:00.000Z,550 CLIFFORD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6342180291731,43.1467926722385,67234,"250 Dr Samuel Mccree Way, Rochester, NY, 14611",250 DR SAMUEL MCCREE WAY,2017-00188524,2017,7,2000,2017-07-29T20:00:00.000Z,2017,7,2000,2017-07-29T20:00:00.000Z,2017,7,2034,2017-07-30T00:34:00.000Z,250 DR SAMUEL MCCREE WAY,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6164547301083,43.1164756862988,67238,"1992 South Ave, Rochester, NY, 14620",1992 SOUTH AVE,2017-00185995,2017,7,130,2017-07-27T01:30:00.000Z,2017,7,900,2017-07-27T09:00:00.000Z,2017,7,1000,2017-07-27T14:00:00.000Z,1992 SOUTH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6252892027288,43.1807621612996,67241,"1375 St Paul St, Rochester, NY, 14621",1375 ST PAUL ST,2017-00288079,2017,11,1130,2017-11-12T11:30:00.000Z,2017,11,1145,2017-11-12T11:45:00.000Z,2017,11,1240,2017-11-12T17:40:00.000Z,1375 ST PAUL ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6252892027288,43.1807621612996,67242,"1375 St Paul St, Rochester, NY, 14621",1375 ST PAUL ST,2017-00014264,2017,1,1500,2017-01-18T15:00:00.000Z,2017,1,715,2017-01-19T07:15:00.000Z,2017,1,750,2017-01-19T12:50:00.000Z,1375 ST PAUL ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5878456485257,43.1428794578372,67258,"771 Monroe Ave, Rochester, NY, 14607",771 MONROE AVE,2017-00292341,2017,11,1510,2017-11-17T15:10:00.000Z,2017,11,1530,2017-11-17T15:30:00.000Z,2017,11,1530,2017-11-17T20:30:00.000Z,771 MONROE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6048280691963,43.1428383413864,67263,"649 South Ave, Rochester, NY, 14620",649 SOUTH AVE,2017-00203170,2017,8,830,2017-08-13T08:30:00.000Z,2017,8,900,2017-08-13T09:00:00.000Z,2017,8,917,2017-08-13T13:17:00.000Z,649 SOUTH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6046859189958,43.1725812273228,67275,"19 Thomas St, Rochester, NY, 14605",19 THOMAS ST,2017-00030156,2017,2,200,2017-02-08T02:00:00.000Z,2017,2,700,2017-02-08T07:00:00.000Z,2017,2,743,2017-02-08T12:43:00.000Z,19 THOMAS ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6346608313456,43.1840752405278,67280,"54 Raines Park, Rochester, NY, 14613",54 RAINES PARK,2017-00313694,2017,12,1500,2017-12-11T15:00:00.000Z,2017,12,1500,2017-12-11T15:00:00.000Z,2017,12,1240,2017-12-14T17:40:00.000Z,54 RAINES PARK,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5883432438355,43.1538867339802,67282,"600 East Ave, Rochester, NY, 14607",600 EAST AVE,2017-00228019,2017,9,1430,2017-09-07T14:30:00.000Z,2017,9,600,2017-09-08T06:00:00.000Z,2017,9,1235,2017-09-08T16:35:00.000Z,600 EAST AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6200400177672,43.1779679583131,67284,"168 Avenue A, Rochester, NY, 14621",168 AVENUE A,2017-00027087,2017,2,2353,2017-02-03T23:53:00.000Z,2017,2,2353,2017-02-03T23:53:00.000Z,2017,2,2356,2017-02-04T04:56:00.000Z,168 AVENUE A,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5718866024385,43.1758008808788,67300,"1865 Clifford Ave, Rochester, NY, 14609",1865 CLIFFORD AVE,2017-00220952,2017,8,1656,2017-08-31T16:56:00.000Z,2017,8,1656,2017-08-31T16:56:00.000Z,2017,8,1717,2017-08-31T21:17:00.000Z,1865 CLIFFORD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6014579922116,43.163833515705,67312,"330 North St, Rochester, NY, 14605",330 NORTH ST,2017-00061318,2017,3,100,2017-03-18T01:00:00.000Z,2017,3,100,2017-03-18T01:00:00.000Z,2017,3,107,2017-03-18T05:07:00.000Z,330 NORTH ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.62115646313,43.1834001546972,67314,"128 Northview Ter, Rochester, NY, 14621",128 NORTHVIEW TER,2017-00244645,2017,9,1900,2017-09-24T19:00:00.000Z,2017,9,1008,2017-09-25T10:08:00.000Z,2017,9,1008,2017-09-25T14:08:00.000Z,128 NORTHVIEW TER,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5608535426596,43.1712925959876,67324,"1193 Bay St, Rochester, NY, 14609",1193 BAY ST,2017-00062583,2017,3,600,2017-03-19T06:00:00.000Z,2017,3,930,2017-03-19T09:30:00.000Z,2017,3,1725,2017-03-19T21:25:00.000Z,1193 BAY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5842695372185,43.148037976574,67336,"56 Dartmouth St, Rochester, NY, 14607",56 DARTMOUTH ST,2017-00195490,2017,8,2000,2017-08-05T20:00:00.000Z,2017,8,2015,2017-08-05T20:15:00.000Z,2017,8,2056,2017-08-06T00:56:00.000Z,56 DARTMOUTH ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6031203232019,43.1883561250092,67339,"209 St Casimir St, Rochester, NY, 14621",209 ST CASIMIR ST,2017-00218515,2017,8,1200,2017-08-28T12:00:00.000Z,2017,8,1500,2017-08-28T15:00:00.000Z,2017,8,800,2017-08-29T12:00:00.000Z,209 ST CASIMIR ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6031203232019,43.1883561250092,67340,"209 St Casimir St, Rochester, NY, 14621",209 ST CASIMIR ST,2017-00194392,2017,8,1500,2017-08-04T15:00:00.000Z,2017,8,1500,2017-08-04T15:00:00.000Z,2017,8,1628,2017-08-04T20:28:00.000Z,209 ST CASIMIR ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6031203232019,43.1883561250092,67341,"209 St Casimir St, Rochester, NY, 14621",209 ST CASIMIR ST,2017-00169108,2017,7,1800,2017-07-09T18:00:00.000Z,2017,7,743,2017-07-10T07:43:00.000Z,2017,7,743,2017-07-10T11:43:00.000Z,209 ST CASIMIR ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6382136925982,43.1860538145288,67357,"257 Augustine St, Rochester, NY, 14613",257 AUGUSTINE ST,2017-00009239,2017,1,1900,2017-01-10T19:00:00.000Z,2017,1,1908,2017-01-10T19:08:00.000Z,2017,1,1805,2017-01-12T23:05:00.000Z,257 AUGUSTINE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6609599215589,43.1494747480542,67383,"803 West Ave, Rochester, NY, 14611",803 WEST AVE,2017-00135510,2017,5,0,2017-05-27T00:00:00.000Z,2017,5,800,2017-05-29T08:00:00.000Z,2017,6,1154,2017-06-07T15:54:00.000Z,803 WEST AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6177656091472,43.1535310928025,67392,"225 W Broad St, Rochester, NY, 14608",225 W BROAD ST,2017-00141988,2017,6,1500,2017-06-09T15:00:00.000Z,2017,6,1530,2017-06-09T15:30:00.000Z,2017,6,1540,2017-06-13T19:40:00.000Z,225 W BROAD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5647206251886,43.1647282046234,67420,"587 Grand Ave, Rochester, NY, 14609",587 GRAND AVE,2017-00289415,2017,11,848,2017-11-12T08:48:00.000Z,2017,11,848,2017-11-12T08:48:00.000Z,2017,11,826,2017-11-14T13:26:00.000Z,587 GRAND AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5905593829849,43.1423048588453,67428,"243 Richard St, Rochester, NY, 14607",243 RICHARD ST,2017-00155353,2017,6,100,2017-06-05T01:00:00.000Z,2017,6,1500,2017-06-26T15:00:00.000Z,2017,6,1515,2017-06-26T19:15:00.000Z,243 RICHARD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5948528565297,43.1475753841039,67467,"436 Monroe Ave, Rochester, NY, 14607",436 MONROE AVE,2017-00297447,2017,11,250,2017-11-24T02:50:00.000Z,2017,11,250,2017-11-24T02:50:00.000Z,2017,11,251,2017-11-24T07:51:00.000Z,436 MONROE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5948528565297,43.1475753841039,67468,"436 Monroe Ave, Rochester, NY, 14607",436 MONROE AVE,2017-00076994,2017,3,834,2017-03-03T08:34:00.000Z,2017,3,840,2017-03-03T08:40:00.000Z,2017,4,1135,2017-04-05T15:35:00.000Z,436 MONROE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.613561163188,43.1347410600913,67480,"790 Mount Hope Ave, Rochester, NY, 14620",790 MT HOPE AVE,2017-00195403,2017,8,1750,2017-08-05T17:50:00.000Z,2017,8,1920,2017-08-05T19:20:00.000Z,2017,8,1922,2017-08-05T23:22:00.000Z,790 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6321217216298,43.1390260209257,67485,"108 Shelter St, Rochester, NY, 14611",108 SHELTER ST,2017-00176207,2017,7,700,2017-07-17T07:00:00.000Z,2017,7,1608,2017-07-17T16:08:00.000Z,2017,7,1608,2017-07-17T20:08:00.000Z,108 SHELTER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5709252170903,43.1514223917346,67493,"1185 University Ave, Rochester, NY, 14607",1185 UNIVERSITY AVE,2017-00288700,2017,11,1110,2017-11-13T11:10:00.000Z,2017,11,1110,2017-11-13T11:10:00.000Z,2017,11,1111,2017-11-13T16:11:00.000Z,1185 UNIVERSITY AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5709252170903,43.1514223917346,67494,"1185 University Ave, Rochester, NY, 14607",1185 UNIVERSITY AVE,2017-00215047,2017,8,1250,2017-08-25T12:50:00.000Z,2017,8,1253,2017-08-25T12:53:00.000Z,2017,8,1252,2017-08-25T16:52:00.000Z,1185 UNIVERSITY AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6096737325955,43.1675270842302,67504,"22 Kelly St, Rochester, NY, 14605",22 KELLY ST,2017-00069778,2017,3,2050,2017-03-27T20:50:00.000Z,2017,3,2100,2017-03-27T21:00:00.000Z,2017,3,2100,2017-03-28T01:00:00.000Z,22 KELLY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6081670444499,43.1864237205268,67508,"1144 Joseph Ave, Rochester, NY, 14621",1144 JOSEPH AVE,2017-00168828,2017,7,1930,2017-07-09T19:30:00.000Z,2017,7,1930,2017-07-09T19:30:00.000Z,2017,7,2101,2017-07-10T01:01:00.000Z,1144 JOSEPH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6279446593015,43.1810390267158,67540,"3 Driving Park Ave, Rochester, NY, 14613",3 DRIVING PARK AVE,2017-00125782,2017,5,1800,2017-05-28T18:00:00.000Z,2017,5,1804,2017-05-28T18:04:00.000Z,2017,5,1804,2017-05-28T22:04:00.000Z,3 DRIVING PARK AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6295162674506,43.1932183137493,67549,"1459 Lake Ave, Rochester, NY, 14615",1459 LAKE AVE,2017-00299724,2017,11,1022,2017-11-27T10:22:00.000Z,2017,11,1022,2017-11-27T10:22:00.000Z,2017,11,1022,2017-11-27T15:22:00.000Z,1459 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6295162674506,43.1932183137493,67550,"1459 Lake Ave, Rochester, NY, 14615",1459 LAKE AVE,2017-00155402,2017,6,1200,2017-06-24T12:00:00.000Z,2017,6,1500,2017-06-26T15:00:00.000Z,2017,6,1558,2017-06-26T19:58:00.000Z,1459 LAKE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6632452126083,43.1923689184241,67563,"1999 Mount Read Blvd, Rochester, NY, 14615",1999 MT READ BLVD,2017-00023408,2017,1,630,2017-01-26T06:30:00.000Z,2017,1,1730,2017-01-28T17:30:00.000Z,2017,1,1700,2017-01-30T22:00:00.000Z,1999 MT READ BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5648490222067,43.1712376734131,67586,"1055 Bay St, Rochester, NY, 14609",1055 BAY ST,2017-00257855,2017,10,131,2017-10-09T01:31:00.000Z,2017,10,131,2017-10-09T01:31:00.000Z,2017,10,131,2017-10-09T05:31:00.000Z,1055 BAY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5648490222067,43.1712376734131,67587,"1055 Bay St, Rochester, NY, 14609",1055 BAY ST,2017-00255861,2017,10,1600,2017-10-06T16:00:00.000Z,2017,10,1600,2017-10-06T16:00:00.000Z,2017,10,1957,2017-10-06T23:57:00.000Z,1055 BAY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5648490222067,43.1712376734131,67588,"1055 Bay St, Rochester, NY, 14609",1055 BAY ST,2017-00116442,2017,5,2300,2017-05-18T23:00:00.000Z,2017,5,558,2017-05-19T05:58:00.000Z,2017,5,558,2017-05-19T09:58:00.000Z,1055 BAY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5648490222067,43.1712376734131,67589,"1055 Bay St, Rochester, NY, 14609",1055 BAY ST,2017-00044699,2017,2,1530,2017-02-25T15:30:00.000Z,2017,2,1530,2017-02-25T15:30:00.000Z,2017,2,1722,2017-02-25T22:22:00.000Z,1055 BAY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6269842321535,43.1450024585287,67621,"250 Champlain St, Rochester, NY, 14608",250 CHAMPLAIN ST,2017-00273477,2017,10,155,2017-10-26T01:55:00.000Z,2017,10,200,2017-10-26T02:00:00.000Z,2017,10,200,2017-10-26T06:00:00.000Z,250 CHAMPLAIN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6551895291238,43.1496813179909,67642,"625 West Ave, Rochester, NY, 14611",625 WEST AVE,2017-00046369,2017,2,2130,2017-02-27T21:30:00.000Z,2017,2,2130,2017-02-27T21:30:00.000Z,2017,2,2130,2017-02-28T02:30:00.000Z,625 WEST AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6461250867035,43.147457453049,67651,"350 Chili Ave, Rochester, NY, 14611",350 CHILI AVE,2017-00301100,2017,11,1955,2017-11-28T19:55:00.000Z,2017,11,1955,2017-11-28T19:55:00.000Z,2017,11,1958,2017-11-29T00:58:00.000Z,350 CHILI AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6209786341028,43.1533489462464,67654,"321 W Main St, Rochester, NY, 14608",321 W MAIN ST,2017-00247481,2017,9,254,2017-09-28T02:54:00.000Z,2017,9,254,2017-09-28T02:54:00.000Z,2017,9,254,2017-09-28T06:54:00.000Z,321 W MAIN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6209786341028,43.1533489462464,67655,"321 W Main St, Rochester, NY, 14608",321 W MAIN ST,2017-00148226,2017,6,1745,2017-06-19T17:45:00.000Z,2017,6,1750,2017-06-19T17:50:00.000Z,2017,6,1758,2017-06-19T21:58:00.000Z,321 W MAIN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.627311358422,43.1591640265223,67659,"651 W Broad St, Rochester, NY, 14608",651 W BROAD ST,2017-00014375,2017,1,2300,2017-01-18T23:00:00.000Z,2017,1,1023,2017-01-19T10:23:00.000Z,2017,1,1023,2017-01-19T15:23:00.000Z,651 W BROAD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6101975083444,43.1627575782993,67665,"320 Central Ave, Rochester, NY, 14605",320 CENTRAL AVE,2017-00257448,2017,10,600,2017-10-08T06:00:00.000Z,2017,10,635,2017-10-08T06:35:00.000Z,2017,10,1545,2017-10-08T19:45:00.000Z,320 CENTRAL AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6025026209002,43.1911475128708,67724,"174 Dunn St, Rochester, NY, 14621",174 DUNN ST,2017-00197598,2017,8,200,2017-08-08T02:00:00.000Z,2017,8,600,2017-08-08T06:00:00.000Z,2017,8,619,2017-08-08T10:19:00.000Z,174 DUNN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6369324837831,43.1434466379737,67728,"134 Lenox St, Rochester, NY, 14611",134 LENOX ST,2017-00179827,2017,7,1700,2017-07-20T17:00:00.000Z,2017,7,2100,2017-07-20T21:00:00.000Z,2017,7,2231,2017-07-21T02:31:00.000Z,134 LENOX ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6434642261555,43.176723721882,67733,"501 Glenwood Ave, Rochester, NY, 14613",501 GLENWOOD AVE,2017-00036025,2017,2,1300,2017-02-15T13:00:00.000Z,2017,2,1730,2017-02-15T17:30:00.000Z,2017,2,1945,2017-02-16T00:45:00.000Z,501 GLENWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6340438931386,43.1496370275867,67749,"13 Henion St, Rochester, NY, 14611",13 HENION ST,2017-00280815,2017,11,2100,2017-11-02T21:00:00.000Z,2017,11,1345,2017-11-03T13:45:00.000Z,2017,11,1345,2017-11-03T17:45:00.000Z,13 HENION ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67752,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2018-00067377,2017,12,1200,2017-12-20T12:00:00.000Z,2018,3,1530,2018-03-25T15:30:00.000Z,2018,3,1640,2018-03-26T20:40:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67753,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00210333,2017,8,1300,2017-08-20T13:00:00.000Z,2017,8,1330,2017-08-20T13:30:00.000Z,2017,8,1335,2017-08-20T17:35:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67754,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00182168,2017,7,900,2017-07-23T09:00:00.000Z,2017,7,1015,2017-07-23T10:15:00.000Z,2017,7,1032,2017-07-23T14:32:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67755,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00170644,2017,7,1800,2017-07-11T18:00:00.000Z,2017,7,1900,2017-07-11T19:00:00.000Z,2017,7,1937,2017-07-11T23:37:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67756,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00161430,2017,7,1200,2017-07-02T12:00:00.000Z,2017,7,1215,2017-07-02T12:15:00.000Z,2017,7,1444,2017-07-02T18:44:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67757,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00150148,2017,6,1140,2017-06-21T11:40:00.000Z,2017,6,1330,2017-06-21T13:30:00.000Z,2017,6,1330,2017-06-21T17:30:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67806,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00062581,2017,3,1714,2017-03-19T17:14:00.000Z,2017,3,1744,2017-03-19T17:44:00.000Z,2017,3,1811,2017-03-19T22:11:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67812,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00150119,2017,6,1215,2017-06-21T12:15:00.000Z,2017,6,1300,2017-06-21T13:00:00.000Z,2017,6,1300,2017-06-21T17:00:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67813,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00139861,2017,6,1230,2017-06-11T12:30:00.000Z,2017,6,1415,2017-06-11T14:15:00.000Z,2017,6,1440,2017-06-11T18:40:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67814,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00131893,2017,6,1228,2017-06-03T12:28:00.000Z,2017,6,1228,2017-06-03T12:28:00.000Z,2017,6,1228,2017-06-03T16:28:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67815,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00126393,2017,5,1230,2017-05-29T12:30:00.000Z,2017,5,1300,2017-05-29T13:00:00.000Z,2017,5,1305,2017-05-29T17:05:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67816,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00109044,2017,5,745,2017-05-11T07:45:00.000Z,2017,5,1630,2017-05-11T16:30:00.000Z,2017,5,1500,2017-05-11T19:00:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.616159763884,43.1279404518283,67817,"1133 Mount Hope Ave, Rochester, NY, 14620",1133 MT HOPE AVE,2017-00092931,2017,4,1100,2017-04-23T11:00:00.000Z,2017,4,1145,2017-04-23T11:45:00.000Z,2017,4,1150,2017-04-23T15:50:00.000Z,1133 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6407211622098,43.1604670322795,67835,"17 Rugraff St, Rochester, NY, 14606",17 RUGRAFF ST,2017-00030937,2017,2,2230,2017-02-08T22:30:00.000Z,2017,2,545,2017-02-09T05:45:00.000Z,2017,2,707,2017-02-09T12:07:00.000Z,17 RUGRAFF ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6071273411379,43.1808301763736,67841,"608 Avenue D, Rochester, NY, 14621",608 AVENUE D,2018-00002770,2017,12,1200,2017-12-10T12:00:00.000Z,2018,1,1100,2018-01-08T11:00:00.000Z,2018,1,1100,2018-01-08T16:00:00.000Z,608 AVENUE D,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5644518417674,43.1472608805322,67843,"1501 East Ave, Rochester, NY, 14610",1501 EAST AVE,2017-00080855,2017,4,2300,2017-04-08T23:00:00.000Z,2017,4,1900,2017-04-09T19:00:00.000Z,2017,4,1951,2017-04-09T23:51:00.000Z,1501 EAST AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6350548549631,43.1758420562258,67847,"71 Glendale Park, Rochester, NY, 14613",71 GLENDALE PARK,2017-00166356,2017,7,2200,2017-07-06T22:00:00.000Z,2017,7,730,2017-07-07T07:30:00.000Z,2017,7,755,2017-07-07T11:55:00.000Z,71 GLENDALE PARK,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6071374069486,43.1729128257097,67861,"488 Joseph Ave, Rochester, NY, 14605",488 JOSEPH AVE,2017-00174114,2017,7,1500,2017-07-14T15:00:00.000Z,2017,7,1500,2017-07-14T15:00:00.000Z,2017,7,944,2017-07-15T13:44:00.000Z,488 JOSEPH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6071374069486,43.1729128257097,67862,"488 Joseph Ave, Rochester, NY, 14605",488 JOSEPH AVE,2017-00039485,2017,2,14,2017-02-20T00:14:00.000Z,2017,2,14,2017-02-20T00:14:00.000Z,2017,2,14,2017-02-20T05:14:00.000Z,488 JOSEPH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6071374069486,43.1729128257097,67863,"488 Joseph Ave, Rochester, NY, 14605",488 JOSEPH AVE,2017-00008828,2017,1,0,2017-01-12T00:00:00.000Z,2017,1,946,2017-01-12T09:46:00.000Z,2017,1,946,2017-01-12T14:46:00.000Z,488 JOSEPH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6071374069486,43.1729128257097,67864,"488 Joseph Ave, Rochester, NY, 14605",488 JOSEPH AVE,2017-00007977,2017,1,1500,2017-01-10T15:00:00.000Z,2017,1,900,2017-01-11T09:00:00.000Z,2017,1,847,2017-01-11T13:47:00.000Z,488 JOSEPH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5954109299489,43.1618300666713,67869,"117 Weld St, Rochester, NY, 14605",117 WELD ST,2017-00286398,2017,11,2100,2017-11-09T21:00:00.000Z,2017,11,30,2017-11-10T00:30:00.000Z,2017,11,57,2017-11-10T05:57:00.000Z,117 WELD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5605876152442,43.144337869296,67870,"161 Norris Dr, Rochester, NY, 14610",161 NORRIS DR,2017-00183222,2017,6,900,2017-06-23T09:00:00.000Z,2017,6,1600,2017-06-24T16:00:00.000Z,2017,7,1520,2017-07-24T19:20:00.000Z,161 NORRIS DR,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6303987075896,43.1460390950269,67874,"160 Cady St, Rochester, NY, 14611",160 CADY ST,2017-00202196,2017,8,1700,2017-08-11T17:00:00.000Z,2017,8,850,2017-08-12T08:50:00.000Z,2017,8,904,2017-08-12T13:04:00.000Z,160 CADY ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5818532858063,43.1735289466476,67878,"340 Sixth St, Rochester, NY, 14609",340 SIXTH ST,2017-00287011,2017,11,2229,2017-11-10T22:29:00.000Z,2017,11,2229,2017-11-10T22:29:00.000Z,2017,11,2229,2017-11-11T03:29:00.000Z,340 SIXTH ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6200880971133,43.1195578312201,67896,"2 Irvington Rd, Rochester, NY, 14620",2 IRVINGTON ROAD,2017-00309117,2017,12,2100,2017-12-05T21:00:00.000Z,2017,12,1155,2017-12-08T11:55:00.000Z,2017,12,1155,2017-12-08T16:55:00.000Z,2 IRVINGTON ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
