,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
618,-77.6107224076609,43.160582811093505,4280,"195 St Paul St, Rochester, NY, 14604",2015,5,2100,2015-05-01T21:00:00.000Z,2015,5,1300,2015-05-08T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Garage,43.1604859,-77.6109197
619,-77.6107224076609,43.160582811093505,4281,"195 St Paul St, Rochester, NY, 14604",2015,5,2300,2015-05-06T23:00:00.000Z,2015,5,800,2015-05-07T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Garage/Shed,43.1604859,-77.6109197
620,-77.6107224076609,43.160582811093505,4282,"195 St Paul St, Rochester, NY, 14604",2015,5,1830,2015-05-03T18:30:00.000Z,2015,5,1000,2015-05-04T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Garage,43.1604859,-77.6109197
621,-77.5833255477153,43.1687705969205,4293,"434 Central Park, Rochester, NY, 14605",2015,12,1554,2015-12-16T15:54:00.000Z,2015,12,1554,2015-12-16T15:54:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Other Weapon,* No Larceny Type Specified *,Single Family Home,43.1687419,-77.5833667
622,-77.5833255477153,43.1687705969205,4294,"434 Central Park, Rochester, NY, 14605",2015,3,208,2015-03-09T02:08:00.000Z,2015,3,208,2015-03-09T02:08:00.000Z,F,Grand Larceny 4th: Property Taken From Person               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1687419,-77.5833667
623,-77.6253567288653,43.1780467637619,4297,"1219 St Paul St, Rochester, NY, 14621",2015,10,1200,2015-10-30T12:00:00.000Z,2015,11,1200,2015-11-13T12:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.178052,-77.62538099999999
624,-77.6253567288653,43.1780467637619,4298,"1219 St Paul St, Rochester, NY, 14621",2015,7,700,2015-07-13T07:00:00.000Z,2015,7,833,2015-07-14T08:33:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Yard,43.178052,-77.62538099999999
625,-77.6507887369678,43.200456102169895,4301,"2400 Mt Read Blvd, Rochester, NY, 14615",2015,12,1300,2015-12-21T13:00:00.000Z,2015,12,1720,2015-12-21T17:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1959393,-77.6594748
626,-77.59825571551309,43.1810310889527,4305,"916 Avenue D, Rochester, NY, 14621",2015,4,210,2015-04-09T02:10:00.000Z,2015,4,215,2015-04-09T02:15:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.18103809999999,-77.5982751
627,-77.6232922092663,43.1791983672112,4311,"57 Avenue C, Rochester, NY, 14621",2015,7,0,2015-07-30T00:00:00.000Z,2015,7,0,2015-07-30T00:00:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1791186,-77.6232504
628,-77.5907837931425,43.1426578187558,4316,"26 Sumner Park, Rochester, NY, 14607",2015,12,830,2015-12-04T08:30:00.000Z,2015,12,1831,2015-12-04T18:31:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1426598,-77.5907089
629,-77.6543825449114,43.152150424235494,4335,"150 Buffalo Rd, Rochester, NY, 14611",2015,10,2300,2015-10-10T23:00:00.000Z,2015,10,2350,2015-10-10T23:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Gas Station,43.152067,-77.65429089999999
630,-77.6543825449114,43.152150424235494,4336,"150 Buffalo Rd, Rochester, NY, 14611",2015,6,800,2015-06-17T08:00:00.000Z,2015,6,1200,2015-06-17T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.152067,-77.65429089999999
631,-77.6543825449114,43.152150424235494,4337,"150 Buffalo Rd, Rochester, NY, 14611",2015,1,3,2015-01-01T00:03:00.000Z,2015,1,3,2015-01-01T00:03:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Gas Station,43.152067,-77.65429089999999
632,-77.6242784065351,43.18483638964889,4345,"1564 St Paul St, Rochester, NY, 14621",2015,12,1350,2015-12-12T13:50:00.000Z,2015,12,1358,2015-12-12T13:58:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1848224,-77.6237651
633,-77.6242784065351,43.18483638964889,4347,"1564 St Paul St, Rochester, NY, 14621",2015,6,1249,2015-06-25T12:49:00.000Z,2015,6,1249,2015-06-25T12:49:00.000Z,F,Assault 1st: Intent To Cause Serious Injury With Weapon     ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Yard,43.1848224,-77.6237651
634,-77.6522030055521,43.1537916774463,4355,"53 Potomac St, Rochester, NY, 14611",2015,10,200,2015-10-11T02:00:00.000Z,2015,10,200,2015-10-11T02:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Single Family Home,43.15377669999999,-77.652183
635,-77.5841304685337,43.151378380876,4356,"17 Vick Park A, Rochester, NY, 14607",2015,10,1930,2015-10-09T19:30:00.000Z,2015,10,700,2015-10-10T07:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1513591,-77.5840027
636,-77.6140717286957,43.152645856401605,4358,"130 S Plymouth Ave, Rochester, NY, 14614",2015,7,945,2015-07-15T09:45:00.000Z,2015,7,1015,2015-07-15T10:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Jail/Prison,43.1524474,-77.61362390000001
637,-77.62332031314291,43.18617717139399,4371,"1625 St Paul St, Rochester, NY, 14621",2015,8,35,2015-08-01T00:35:00.000Z,2015,8,35,2015-08-01T00:35:00.000Z,F,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Firearm,* No Larceny Type Specified *,Street,43.1861737,-77.62333989999999
638,-77.61813192985029,43.174639167315995,4389,"215 Clifford Ave, Rochester, NY, 14605",2015,7,900,2015-07-09T09:00:00.000Z,2015,7,1400,2015-07-09T14:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Building,43.174608,-77.6181482
639,-77.579394609178,43.167259840421295,4399,"50 Diringer Pl, Rochester, NY, 14609",2015,8,1806,2015-08-19T18:06:00.000Z,2015,8,1806,2015-08-19T18:06:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1673023,-77.5794268
640,-77.6271121530862,43.1928186220794,4410,"96 Flower City Park, Rochester, NY, 14615",2015,4,2130,2015-04-30T21:30:00.000Z,2015,4,2330,2015-04-30T23:30:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1928793,-77.6270545
641,-77.60247858563729,43.1778129266899,4421,"75 Friederich Park, Rochester, NY, 14621",2015,1,0,2015-01-09T00:00:00.000Z,2015,1,541,2015-01-09T05:41:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1777628,-77.6024712
642,-77.57867042807321,43.183153211766395,4423,"46 Midland Ave, Rochester, NY, 14609",2015,9,0,2015-09-27T00:00:00.000Z,2015,9,2158,2015-09-28T21:58:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1831365,-77.5786657
643,-77.5629101893989,43.182743885345204,4429,"24 Bleaker Rd, Rochester, NY, 14609",2015,10,1900,2015-10-08T19:00:00.000Z,2015,10,530,2015-10-09T05:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1827467,-77.5627353
644,-77.55368839270871,43.16469126551821,4431,"187 Mildorf St, Rochester, NY, 14609",2015,10,2300,2015-10-08T23:00:00.000Z,2015,10,2000,2015-10-09T20:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1646612,-77.55372460000001
645,-77.5549186267716,43.1580169880877,4432,"49 Akron St, Rochester, NY, 14609",2015,10,2200,2015-10-09T22:00:00.000Z,2015,10,1800,2015-10-10T18:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1580033,-77.554889
646,-77.63658077950609,43.1340966080735,4435,"831 Genesee St, Rochester, NY, 14619",2015,2,1740,2015-02-16T17:40:00.000Z,2015,2,2110,2015-02-16T21:10:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Church,43.1340776,-77.6368505
647,-77.61782439058591,43.1872520430834,4444,"39 Nye Park, Rochester, NY, 14621",2015,7,1400,2015-07-14T14:00:00.000Z,2015,7,1400,2015-07-14T14:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1872755,-77.61774539999999
648,-77.621260458142,43.180355894116204,4447,"126 Avenue D, Rochester, NY, 14621",2015,8,1,2015-08-23T00:01:00.000Z,2015,8,1200,2015-08-24T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Other Residential,43.18037870000001,-77.6212741
649,-77.6172148314757,43.1689922047874,4476,"175 Martin St, Rochester, NY, 14605",2015,11,1240,2015-11-19T12:40:00.000Z,2015,11,1340,2015-11-19T13:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.16839660000001,-77.6173594
650,-77.6172148314757,43.1689922047874,4477,"175 Martin St, Rochester, NY, 14605",2015,11,1115,2015-11-18T11:15:00.000Z,2015,11,1135,2015-11-18T11:35:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.16839660000001,-77.6173594
651,-77.6172148314757,43.1689922047874,4478,"175 Martin St, Rochester, NY, 14605",2015,5,830,2015-05-28T08:30:00.000Z,2015,5,1312,2015-05-30T13:12:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,School,43.16839660000001,-77.6173594
652,-77.60195201875929,43.1806065499901,4487,"787 Avenue D, Rochester, NY, 14621",2015,8,1320,2015-08-07T13:20:00.000Z,2015,8,1357,2015-08-07T13:57:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.180586,-77.601945
653,-77.6091089666174,43.1379440737667,4489,"90 Manor Pkwy, Rochester, NY, 14620",2015,11,1700,2015-11-16T17:00:00.000Z,2015,11,2030,2015-11-16T20:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1379679,-77.6091517
654,-77.6243233786989,43.176943903000605,4527,"1180 St Paul St, Rochester, NY, 14621",2015,12,905,2015-12-16T09:05:00.000Z,2015,12,1600,2015-12-16T16:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1768527,-77.6243712
655,-77.6243233786989,43.176943903000605,4528,"1180 St Paul St, Rochester, NY, 14621",2015,10,1730,2015-10-08T17:30:00.000Z,2015,10,1830,2015-10-08T18:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1768527,-77.6243712
656,-77.6243233786989,43.176943903000605,4529,"1180 St Paul St, Rochester, NY, 14621",2015,6,1200,2015-06-17T12:00:00.000Z,2015,6,1415,2015-06-22T14:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1768527,-77.6243712
657,-77.6243233786989,43.176943903000605,4530,"1180 St Paul St, Rochester, NY, 14621",2015,3,1300,2015-03-05T13:00:00.000Z,2015,4,1300,2015-04-06T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1768527,-77.6243712
658,-77.6243233786989,43.176943903000605,4531,"1180 St Paul St, Rochester, NY, 14621",2015,4,700,2015-04-08T07:00:00.000Z,2015,4,1500,2015-04-08T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1768527,-77.6243712
659,-77.6553928562706,43.1543731797287,4540,"133 Glide St, Rochester, NY, 14611",2015,10,845,2015-10-05T08:45:00.000Z,2015,10,845,2015-10-05T08:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.154251,-77.654979
660,-77.59750614139871,43.1469758866897,4544,"164 Alexander St, Rochester, NY, 14607",2015,12,230,2015-12-19T02:30:00.000Z,2015,12,300,2015-12-19T03:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.14692970000001,-77.59776219999999
661,-77.59750614139871,43.1469758866897,4545,"164 Alexander St, Rochester, NY, 14607",2015,11,1300,2015-11-03T13:00:00.000Z,2015,11,1500,2015-11-03T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.14692970000001,-77.59776219999999
662,-77.59750614139871,43.1469758866897,4546,"164 Alexander St, Rochester, NY, 14607",2015,8,1530,2015-08-06T15:30:00.000Z,2015,8,700,2015-08-07T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Construction Site,43.14692970000001,-77.59776219999999
663,-77.59750614139871,43.1469758866897,4547,"164 Alexander St, Rochester, NY, 14607",2015,5,1400,2015-05-12T14:00:00.000Z,2015,5,1400,2015-05-12T14:00:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Other Weapon,* No Larceny Type Specified *,School,43.14692970000001,-77.59776219999999
664,-77.59750614139871,43.1469758866897,4548,"164 Alexander St, Rochester, NY, 14607",2015,1,1225,2015-01-20T12:25:00.000Z,2015,1,1230,2015-01-20T12:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.14692970000001,-77.59776219999999
665,-77.5873932010853,43.1745471352623,4580,"193 Rohr St, Rochester, NY, 14605",2015,6,2330,2015-06-28T23:30:00.000Z,2015,6,600,2015-06-29T06:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Multiple Dwelling,43.174553,-77.587396
666,-77.6130356531617,43.1866053996163,4581,"396 Norton St, Rochester, NY, 14621",2015,7,1353,2015-07-12T13:53:00.000Z,2015,7,1353,2015-07-12T13:53:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Blunt Object,* No Larceny Type Specified *,Multiple Dwelling,43.1865634,-77.61300059999999
667,-77.613314908405,43.194191295357705,4589,"196 E Ridge Rd, Rochester, NY, 14621",2015,7,100,2015-07-20T01:00:00.000Z,2015,7,830,2015-07-20T08:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1942019,-77.6132696
668,-77.6120077194022,43.159074567072004,4593,"100 Andrews St, Rochester, NY, 14604",2015,11,1900,2015-11-27T19:00:00.000Z,2015,11,2230,2015-11-27T22:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1589097,-77.61265499999999
669,-77.6120077194022,43.159074567072004,4594,"100 Andrews St, Rochester, NY, 14604",2015,7,1400,2015-07-22T14:00:00.000Z,2015,7,1621,2015-07-22T16:21:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1589097,-77.61265499999999
670,-77.62777318993992,43.1692450492129,4619,"8 Lorimer St, Rochester, NY, 14613",2015,10,1200,2015-10-23T12:00:00.000Z,2015,10,1051,2015-10-30T10:51:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.16921139999999,-77.6277705
671,-77.6166485431865,43.159834985969404,4641,"240 State St, Rochester, NY, 14614",2015,3,1230,2015-03-01T12:30:00.000Z,2015,3,1830,2015-03-01T18:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Garage,43.1599752,-77.6166634
672,-77.6166485431865,43.159834985969404,4642,"240 State St, Rochester, NY, 14614",2015,3,1200,2015-03-01T12:00:00.000Z,2015,3,1612,2015-03-01T16:12:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft of Motor Vehicle Parts or Accessories,Parking Garage,43.1599752,-77.6166634
673,-77.5923545503872,43.1510567870581,4647,"156 Meigs St, Rochester, NY, 14607",2015,7,335,2015-07-13T03:35:00.000Z,2015,7,335,2015-07-13T03:35:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.15098709999999,-77.59213729999999
674,-77.5904535694127,43.1659924617866,4702,"280 N Union St, Rochester, NY, 14609",2015,3,1200,2015-03-12T12:00:00.000Z,2015,3,1200,2015-03-12T12:00:00.000Z,F,Grand Larceny 4th: Property Taken From Person               ,6,* No Weapon Specified *,Pocket-picking,Other Outside Location,43.1653921,-77.5896539
675,-77.5904535694127,43.1659924617866,4703,"280 N Union St, Rochester, NY, 14609",2015,2,1600,2015-02-01T16:00:00.000Z,2015,2,700,2015-02-02T07:00:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Parking Lot,43.1653921,-77.5896539
676,-77.5904535694127,43.1659924617866,4708,"280 N Union St, Rochester, NY, 14609",2015,7,1400,2015-07-18T14:00:00.000Z,2015,7,1400,2015-07-18T14:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1653921,-77.5896539
677,-77.5904535694127,43.1659924617866,4709,"280 N Union St, Rochester, NY, 14609",2015,7,1015,2015-07-04T10:15:00.000Z,2015,7,1030,2015-07-04T10:30:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Pocket-picking,Other Outside Location,43.1653921,-77.5896539
678,-77.5904535694127,43.1659924617866,4710,"280 N Union St, Rochester, NY, 14609",2015,6,2345,2015-06-23T23:45:00.000Z,2015,6,2355,2015-06-23T23:55:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Restaurant,43.1653921,-77.5896539
679,-77.5904535694127,43.1659924617866,4711,"280 N Union St, Rochester, NY, 14609",2015,6,2200,2015-06-23T22:00:00.000Z,2015,6,600,2015-06-24T06:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Building,43.1653921,-77.5896539
680,-77.5904535694127,43.1659924617866,4712,"280 N Union St, Rochester, NY, 14609",2015,6,50,2015-06-18T00:50:00.000Z,2015,6,50,2015-06-18T00:50:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Bar,43.1653921,-77.5896539
681,-77.5904535694127,43.1659924617866,4713,"280 N Union St, Rochester, NY, 14609",2015,5,850,2015-05-02T08:50:00.000Z,2015,5,900,2015-05-02T09:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Pocket-picking,Other Outside Location,43.1653921,-77.5896539
682,-77.5904535694127,43.1659924617866,4717,"280 N Union St, Rochester, NY, 14609",2015,12,945,2015-12-05T09:45:00.000Z,2015,12,1115,2015-12-05T11:15:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1653921,-77.5896539
683,-77.5904535694127,43.1659924617866,4718,"280 N Union St, Rochester, NY, 14609",2015,10,1327,2015-10-10T13:27:00.000Z,2015,10,1327,2015-10-10T13:27:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1653921,-77.5896539
684,-77.5904535694127,43.1659924617866,4719,"280 N Union St, Rochester, NY, 14609",2015,8,1500,2015-08-05T15:00:00.000Z,2015,8,1500,2015-08-05T15:00:00.000Z,F,Robbery 1st: Use/Threatens Use of Dangerous Instrument      ,3,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.1653921,-77.5896539
685,-77.552220330169,43.151644966415994,4737,"311 North Winton Rd, Rochester, NY, 14610",2015,9,1730,2015-09-30T17:30:00.000Z,2015,9,2246,2015-09-30T22:46:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.15163889999999,-77.55229159999999
686,-77.6398170808887,43.1435235747285,4738,"271 Kenwood Ave, Rochester, NY, 14611",2015,7,1300,2015-07-04T13:00:00.000Z,2015,7,1100,2015-07-05T11:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.14352419999999,-77.639822
687,,,4739,,2015,7,1605,2015-07-10T16:05:00.000Z,2015,7,1630,2015-07-10T16:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Professional Office,33.791638,-84.389488
688,-77.6325570920008,43.1893666844826,4760,"180 Seneca Pkwy, Rochester, NY, 14613",2015,12,0,2015-12-01T00:00:00.000Z,2015,12,1700,2015-12-22T17:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1894354,-77.6325366
689,-77.6410535319619,43.142664673984605,4764,"295 Wellington Ave, Rochester, NY, 14619",2015,9,800,2015-09-05T08:00:00.000Z,2015,9,800,2015-09-12T08:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.142637,-77.641111
690,-77.58897977195029,43.168571611146604,4767,"234 Central Park, Rochester, NY, 14605",2015,1,2230,2015-01-01T22:30:00.000Z,2015,1,1200,2015-01-02T12:00:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Parking Lot,43.1685281,-77.5889775
691,-77.6246394898603,43.182730933596794,4773,"9 Dorbeth Rd, Rochester, NY, 14621",2015,9,1341,2015-09-03T13:41:00.000Z,2015,9,1341,2015-09-03T13:41:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.1827738,-77.6245634
692,-77.5890218212235,43.160541051697905,4811,"875 E Main St, Rochester, NY, 14607",2015,8,2030,2015-08-31T20:30:00.000Z,2015,9,1145,2015-09-02T11:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Other Public Access Building,43.1603991,-77.58863509999999
693,-77.6423785025363,43.2154775977559,4815,"45 Benwell Rd, Rochester, NY, 14616",2015,7,1840,2015-07-12T18:40:00.000Z,2015,7,1849,2015-07-12T18:49:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.2154575,-77.6423591
694,-77.5998339532553,43.1558991371413,4821,"26 Broadway, Rochester, NY, 14604",2015,12,2025,2015-12-28T20:25:00.000Z,2015,12,2138,2015-12-28T21:38:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1558905,-77.59984
695,-77.5998339532553,43.1558991371413,4824,"26 Broadway, Rochester, NY, 14604",2015,8,1700,2015-08-07T17:00:00.000Z,2015,8,1500,2015-08-08T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1558905,-77.59984
696,-77.6287518575103,43.1516423122323,4832,"176 Jefferson Ave, Rochester, NY, 14608",2015,12,1830,2015-12-10T18:30:00.000Z,2015,12,757,2015-12-11T07:57:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1516793,-77.62875509999999
697,-77.574513761506,43.241357278341205,4835,"1502 Lake Shore Blvd, Rochester, NY, 14617",2015,8,2115,2015-08-05T21:15:00.000Z,2015,8,2136,2015-08-05T21:36:00.000Z,F,Robbery 2nd: Aided By Another                               ,3,Not Reported,* No Larceny Type Specified *,Other Outside Location,43.2360963,-77.5565663
698,-77.6162827668484,43.2510147272214,4879,"173 Stutson St, Rochester, NY, 14612",2015,7,100,2015-07-12T01:00:00.000Z,2015,7,300,2015-07-12T03:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.2509276,-77.6165285
699,-77.639355631786,43.193081658240395,4906,"1431 Dewey Ave, Rochester, NY, 14615",2015,5,117,2015-05-28T01:17:00.000Z,2015,5,118,2015-05-28T01:18:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Gas Station,43.1930279,-77.6391572
700,-77.639355631786,43.193081658240395,4907,"1431 Dewey Ave, Rochester, NY, 14615",2015,1,2340,2015-01-10T23:40:00.000Z,2015,1,2340,2015-01-10T23:40:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Imitation Firearm,* No Larceny Type Specified *,Parking Lot,43.1930279,-77.6391572
701,-77.639355631786,43.193081658240395,4912,"1431 Dewey Ave, Rochester, NY, 14615",2015,9,2310,2015-09-03T23:10:00.000Z,2015,9,2336,2015-09-03T23:36:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Gas Station,43.1930279,-77.6391572
702,-77.639355631786,43.193081658240395,4913,"1431 Dewey Ave, Rochester, NY, 14615",2015,8,2200,2015-08-17T22:00:00.000Z,2015,8,500,2015-08-18T05:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Gas Station,43.1930279,-77.6391572
703,-77.639355631786,43.193081658240395,4914,"1431 Dewey Ave, Rochester, NY, 14615",2015,8,243,2015-08-11T02:43:00.000Z,2015,8,245,2015-08-11T02:45:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Firearm,* No Larceny Type Specified *,Gas Station,43.1930279,-77.6391572
704,-77.639355631786,43.193081658240395,4915,"1431 Dewey Ave, Rochester, NY, 14615",2015,8,2340,2015-08-07T23:40:00.000Z,2015,8,2340,2015-08-07T23:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Gas Station,43.1930279,-77.6391572
705,-77.639355631786,43.193081658240395,4916,"1431 Dewey Ave, Rochester, NY, 14615",2015,7,2145,2015-07-19T21:45:00.000Z,2015,7,2145,2015-07-19T21:45:00.000Z,F,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Firearm,* No Larceny Type Specified *,Gas Station,43.1930279,-77.6391572
